IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170011026,ASSAULT,CHILD ABUSE (PHYSICAL),Thursday,01/05/2017,00:30,DAGORETTI,"ARREST, BOOKED",0 Block of DORE ST,36.82170868,-1.27877108,"(37.773927452481935, -122.41293306238357)",1.7E+13
170011026,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,01/05/2017,00:30,DAGORETTI,"ARREST, BOOKED",0 Block of DORE ST,36.82170868,-1.27877108,"(37.773927452481935, -122.41293306238357)",1.7E+13
170011048,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,01/05/2017,00:56,MAKADARA,"ARREST, BOOKED",16TH ST / DOLORES ST,36.82170868,-1.297305824,"(37.76464393726198, -122.42638445080627)",1.7E+13
170011048,OTHER OFFENSES,PROBATION VIOLATION,Thursday,01/05/2017,00:56,MAKADARA,"ARREST, BOOKED",16TH ST / DOLORES ST,36.82170868,-1.297305824,"(37.76464393726198, -122.42638445080627)",1.7E+13
170011048,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,01/05/2017,00:56,MAKADARA,"ARREST, BOOKED",16TH ST / DOLORES ST,36.82170868,-1.297305824,"(37.76464393726198, -122.42638445080627)",1.7E+13
170011054,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,01/04/2017,12:00,KAMUKUNJI,NONE,1300 Block of PALOU AV,36.82170868,-1.275338705,"(37.731379067976185, -122.38620456885904)",1.7E+13
170011076,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Thursday,01/05/2017,00:59,MATHARE,"ARREST, BOOKED",TOMPKINS AV / PERALTA AV,36.82170868,-1.275338705,"(37.73682350355258, -122.40914009133978)",1.7E+13
170011076,NON-CRIMINAL,LOCATED PROPERTY,Thursday,01/05/2017,00:59,MATHARE,"ARREST, BOOKED",TOMPKINS AV / PERALTA AV,36.82170868,-1.275338705,"(37.73682350355258, -122.40914009133978)",1.7E+13
170011139,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,01/05/2017,02:54,MAKADARA,"ARREST, BOOKED",17TH ST / VALENCIA ST,36.82170868,-1.297305824,"(37.76329969459384, -122.42173376776307)",1.7E+13
170011145,NON-CRIMINAL,LOST PROPERTY,Thursday,01/05/2017,02:55,EMBAKASI,NONE,800 Block of LARKIN ST,36.82170868,-1.27877108,"(37.785862766460845, -122.41811053787228)",1.7E+13
170011167,MISSING PERSON,MISSING ADULT,Wednesday,01/04/2017,22:30,DAGORETTI,NONE,0 Block of DORE ST,36.82170868,-1.27877108,"(37.77386177716113, -122.41304597196554)",1.7E+13
170011173,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,01/05/2017,03:00,LANGATA,NONE,1500 Block of HAIGHT ST,36.80488586,-1.351193098,"(37.76995495034647, -122.44778307055877)",1.7E+13
170011189,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,01/05/2017,03:33,WESTLANDS,"ARREST, BOOKED",MONTGOMERY ST / VALLEJO ST,36.82170868,-1.27877108,"(37.79917268415969, -122.404058530625)",1.7E+13
170011189,WARRANTS,WARRANT ARREST,Thursday,01/05/2017,03:33,WESTLANDS,"ARREST, BOOKED",MONTGOMERY ST / VALLEJO ST,36.82170868,-1.27877108,"(37.79917268415969, -122.404058530625)",1.7E+13
170011195,VEHICLE THEFT,STOLEN TRUCK,Wednesday,01/04/2017,23:00,DAGORETTI,NONE,BLUXOME ST / 6TH ST,36.82170868,-1.27877108,"(37.77419397533771, -122.40021364135328)",1.7E+13
170011208,ASSAULT,STALKING,Thursday,01/05/2017,02:50,EMBAKASI,NONE,800 Block of LARKIN ST,36.82170868,-1.27877108,"(37.785437847196754, -122.41788544104195)",1.7E+13
170011220,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,01/05/2017,04:15,STAREHE,"ARREST, BOOKED",500 Block of 5TH AV,36.70463562,-1.282889924,"(37.77819604570915, -122.46293809838626)",1.7E+13
170011242,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/05/2017,05:08,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170011264,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,01/04/2017,21:00,MATHARE,NONE,0 Block of FAIR AV,36.82170868,-1.275338705,"(37.745299780666805, -122.41900134294949)",1.7E+13
170011270,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/04/2017,16:00,MATHARE,NONE,RUSSIA AV / MADRID ST,36.82170868,-1.275338705,"(37.72006299492391, -122.43398501550594)",1.7E+13
170011286,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,01/05/2017,06:48,KIBRA,NONE,HYDE ST / GROVE ST,36.82170868,-1.27877108,"(37.778719262789004, -122.41474383538245)",1.7E+13
170011292,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,01/05/2017,06:20,LANGATA,NONE,400 Block of STANYAN ST,36.80488586,-1.351193098,"(37.77381782947806, -122.45440306688853)",1.7E+13
170011305,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Thursday,01/05/2017,07:12,DAGORETTI,"ARREST, BOOKED",100 Block of 9TH ST,36.82170868,-1.27877108,"(37.775163352976286, -122.4134733313121)",1.7E+13
170011311,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,01/05/2017,06:57,EMBAKASI,"ARREST, BOOKED",POLK ST / OFARRELL ST,36.82170868,-1.27877108,"(37.78495901126281, -122.41954956878327)",1.7E+13
170011311,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,01/05/2017,06:57,EMBAKASI,"ARREST, BOOKED",POLK ST / OFARRELL ST,36.82170868,-1.27877108,"(37.78495901126281, -122.41954956878327)",1.7E+13
170011327,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,01/05/2017,06:35,DAGORETTI,NONE,900 Block of MINNA ST,36.82170868,-1.27877108,"(37.77440161889197, -122.41602996902114)",1.7E+13
170011349,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/04/2017,18:30,EMBAKASI,NONE,GEARY BL / WEBSTER ST,36.82170868,-1.27877108,"(37.784568117033594, -122.43120693207942)",1.7E+13
170011361,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,01/05/2017,07:18,MAKADARA,NONE,MARIPOSA ST / BRYANT ST,36.82170868,-1.297305824,"(37.763030443772536, -122.41024612785657)",1.7E+13
170011377,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,01/04/2017,21:00,MAKADARA,NONE,14TH ST / STEVENSON ST,36.82170868,-1.297305824,"(37.768197697724524, -122.42121339889022)",1.7E+13
170011418,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/05/2017,07:03,LANGATA,NONE,700 Block of STANYAN ST,36.80488586,-1.351193098,"(37.76776786224988, -122.45332687772785)",1.7E+13
170011424,VEHICLE THEFT,STOLEN TRUCK,Tuesday,01/03/2017,09:00,STAREHE,NONE,200 Block of 11TH AV,36.70463562,-1.282889924,"(37.78361618976046, -122.46990668803909)",1.7E+13
170011452,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/05/2017,07:29,EMBAKASI,NONE,800 Block of ELLIS ST,36.82170868,-1.27877108,"(37.78387039208975, -122.42019129511986)",1.7E+13
170011468,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/04/2017,17:00,MAKADARA,NONE,17TH ST / ABBEY ST,36.82170868,-1.297305824,"(37.76297198450331, -122.42716806279218)",1.7E+13
170011474,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,01/05/2017,07:34,MAKADARA,NONE,4400 Block of 23RD ST,36.82170868,-1.297305824,"(37.752492717431316, -122.44167176582226)",1.7E+13
170011509,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,01/05/2017,08:20,ROYSAMBU,NONE,2400 Block of 28TH AV,36.86496735,-1.222822808,"(37.741677154924396, -122.48519973226402)",1.7E+13
170011587,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,01/04/2017,17:30,DAGORETTI,NONE,0 Block of TOWNSEND ST,36.82170868,-1.27877108,"(37.78095257427749, -122.39018932959499)",1.7E+13
170011593,OTHER OFFENSES,SELLING/DISCHARGING OF FIRECRACKERS,Wednesday,01/04/2017,11:30,KAMUKUNJI,NONE,1300 Block of CESAR CHAVEZ ST,36.82170868,-1.275338705,"(37.750074783706, -122.39093712274179)",1.7E+13
170011612,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Thursday,01/05/2017,08:45,WESTLANDS,NONE,500 Block of THE EMBARCADERONORTH ST,36.82170868,-1.27877108,"(37.799989307750394, -122.3985869341032)",1.7E+13
170011628,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,01/05/2017,09:26,ROYSAMBU,"ARREST, BOOKED",0 Block of STONECREST DR,36.86496735,-1.222822808,"(37.728057143484804, -122.47399933941391)",1.7E+13
170011628,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,01/05/2017,09:26,ROYSAMBU,"ARREST, BOOKED",0 Block of STONECREST DR,36.86496735,-1.222822808,"(37.728057143484804, -122.47399933941391)",1.7E+13
170011634,VEHICLE THEFT,STOLEN TRUCK,Wednesday,01/04/2017,17:30,KAMUKUNJI,NONE,PHELPS ST / NEWCOMB AV,36.82170868,-1.275338705,"(37.73735290039123, -122.39352632601178)",1.7E+13
170011640,NON-CRIMINAL,AIDED CASE,Thursday,01/05/2017,09:33,KIBRA,NONE,500 Block of OFARRELL ST,36.82170868,-1.27877108,"(37.78562979423735, -122.41379841586897)",1.7E+13
170011656,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,01/05/2017,00:01,KIBRA,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,36.82170868,-1.27877108,"(37.78279310710062, -122.41405629189116)",1.7E+13
170011678,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Thursday,01/05/2017,05:00,ROYSAMBU,NONE,0 Block of WAWONA ST,36.86496735,-1.222822808,"(37.742468955629164, -122.46634977964233)",1.7E+13
170011678,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/05/2017,05:00,ROYSAMBU,NONE,0 Block of WAWONA ST,36.86496735,-1.222822808,"(37.742468955629164, -122.46634977964233)",1.7E+13
170011684,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Thursday,01/05/2017,09:35,EMBAKASI,"ARREST, BOOKED",3700 Block of BUCHANAN ST,36.82170868,-1.27877108,"(37.804551986613454, -122.43369928162741)",1.7E+13
170011725,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Thursday,01/05/2017,09:34,MAKADARA,"ARREST, BOOKED",24TH ST / HARRISON ST,36.82170868,-1.297305824,"(37.752628476760634, -122.41190223263031)",1.7E+13
170011769,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/04/2017,20:00,MATHARE,NONE,1000 Block of MUNICH ST,36.82170868,-1.275338705,"(37.71105528151749, -122.43467334783571)",1.7E+13
170371109,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,05/06/2017,04:01,MATHARE,NONE,0 Block of BLYTHDALE AV,36.82170868,-1.275338705,"(37.7106612347749, -122.41772042465172)",1.7E+13
170011781,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,01/05/2017,05:00,MATHARE,NONE,MISSION ST / EXCELSIOR AV,36.82170868,-1.275338705,"(37.726235830472156, -122.4336234217457)",1.7E+13
170011822,ASSAULT,THREATENING PHONE CALL(S),Wednesday,01/04/2017,17:15,ROYSAMBU,NONE,1100 Block of EUCALYPTUS DR,36.86496735,-1.222822808,"(37.73099118330863, -122.48398592977539)",1.7E+13
170011822,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Wednesday,01/04/2017,17:15,ROYSAMBU,NONE,1100 Block of EUCALYPTUS DR,36.86496735,-1.222822808,"(37.73099118330863, -122.48398592977539)",1.7E+13
170011850,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,01/05/2017,10:55,MAKADARA,"ARREST, BOOKED",FOLSOM ST / 21ST ST,36.82170868,-1.297305824,"(37.75729929741014, -122.41454466856068)",1.7E+13
170011888,NON-CRIMINAL,FOUND PROPERTY,Thursday,01/05/2017,09:00,ROYSAMBU,NONE,22ND AV / OCEAN AV,36.86496735,-1.222822808,"(37.73261083489226, -122.47784663746529)",1.7E+13
170011894,NON-CRIMINAL,AIDED CASE,Thursday,01/05/2017,10:20,STAREHE,NONE,500 Block of 12TH AV,36.70463562,-1.282889924,"(37.77785636079628, -122.47042991079194)",1.7E+13
170011929,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/04/2017,19:45,KIBRA,NONE,HYDE ST / OFARRELL ST,36.82170868,-1.27877108,"(37.785375084637565, -122.41626183683353)",1.7E+13
170011957,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,09:55,LANGATA,NONE,1200 Block of WALLER ST,36.80488586,-1.351193098,"(37.769334363340285, -122.44428835568344)",1.7E+13
170011979,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,01/05/2017,12:12,MATHARE,NONE,OSHAUGHNESSY BL / MALTA DR,36.82170868,-1.275338705,"(37.73650177867165, -122.44360314078277)",1.7E+13
170011985,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/04/2017,20:00,WESTLANDS,NONE,900 Block of LEAVENWORTH ST,36.82170868,-1.27877108,"(37.7898046588912, -122.41539894522397)",1.7E+13
170012018,MISSING PERSON,MISSING ADULT,Thursday,01/05/2017,11:20,DAGORETTI,NONE,0 Block of DORE ST,36.82170868,-1.27877108,"(37.77386177716113, -122.41304597196554)",1.7E+13
170012030,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,01/05/2017,07:00,MATHARE,NONE,SAN JOSE AV / GENEVA AV,36.82170868,-1.275338705,"(37.72072312687889, -122.44660721494971)",1.7E+13
170012074,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,01/05/2017,12:00,DAGORETTI,"ARREST, BOOKED",800 Block of MARKET ST,36.82170868,-1.27877108,"(37.78520719184194, -122.40669059226074)",1.7E+13
170012080,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/01/2017,00:05,KIBRA,NONE,LEAVENWORTH ST / GOLDEN GATE AV,36.82170868,-1.27877108,"(37.78186218830212, -122.41386963255408)",1.7E+13
170012121,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,01/05/2017,10:10,KIBRA,"ARREST, BOOKED",0 Block of OFARRELL ST,36.82170868,-1.27877108,"(37.78673421849833, -122.40589536988726)",1.7E+13
170024273,ASSAULT,BATTERY,Monday,01/09/2017,20:20,KIBRA,NONE,100 Block of JONES ST,36.82170868,-1.27877108,"(37.782556330201984, -122.41224976763395)",1.7E+13
170012165,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,01/05/2017,12:20,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170012187,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,01/05/2017,12:36,DAGORETTI,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,36.82170868,-1.27877108,"(37.779944405204645, -122.41431785788087)",1.7E+13
170012187,WARRANTS,ENROUTE TO ADULT AUTHORITY,Thursday,01/05/2017,12:36,DAGORETTI,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,36.82170868,-1.27877108,"(37.779944405204645, -122.41431785788087)",1.7E+13
170012193,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,12:00,STAREHE,NONE,300 Block of MARTIN LUTHER KING JR DR,36.70463562,-1.282889924,"(37.766266503268135, -122.4654536922358)",1.7E+13
170012206,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,01/04/2017,21:30,KAMUKUNJI,NONE,THOMAS AV / HAWES ST,36.82170868,-1.275338705,"(37.72617212135671, -122.38381046208221)",1.7E+13
170012212,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,01/05/2017,01:30,EMBAKASI,NONE,3200 Block of DIVISADERO ST,36.82170868,-1.27877108,"(37.79948967404679, -122.44281723750042)",1.7E+13
170012234,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,01/04/2017,21:30,ROYSAMBU,NONE,1800 Block of 39TH AV,36.86496735,-1.222822808,"(37.752339997210704, -122.49790427151514)",1.7E+13
170012240,ASSAULT,BATTERY,Thursday,01/05/2017,12:25,KIBRA,NONE,500 Block of JONES ST,36.82170868,-1.27877108,"(37.78627745916602, -122.41299907500884)",1.7E+13
170012240,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,01/05/2017,12:25,KIBRA,NONE,500 Block of JONES ST,36.82170868,-1.27877108,"(37.78627745916602, -122.41299907500884)",1.7E+13
170012278,OTHER OFFENSES,PLACING TRASH ON THE STREET,Thursday,01/05/2017,12:04,MATHARE,"ARREST, BOOKED",500 Block of CAMPBELL AV,36.82170868,-1.275338705,"(37.71559738159544, -122.4072473797652)",1.7E+13
170012284,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,01/05/2017,12:55,EMBAKASI,NONE,0 Block of LAGUNA ST,36.82170868,-1.27877108,"(37.771338280449925, -122.42530035193744)",1.7E+13
170012284,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,01/05/2017,12:55,EMBAKASI,NONE,0 Block of LAGUNA ST,36.82170868,-1.27877108,"(37.771338280449925, -122.42530035193744)",1.7E+13
170012381,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/04/2017,09:00,MAKADARA,NONE,100 Block of CLIPPER ST,36.82170868,-1.297305824,"(37.74928023062174, -122.4283381090856)",1.7E+13
170012397,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,01/04/2017,21:30,EMBAKASI,NONE,100 Block of HAIGHT ST,36.82170868,-1.27877108,"(37.772897950395325, -122.42466298975641)",1.7E+13
170012400,WEAPON LAWS,POSSESSION OF EXPLOSIVE DEVICE,Thursday,01/05/2017,12:09,ROYSAMBU,NONE,2600 Block of 23RD AV,36.86496735,-1.222822808,"(37.73818027103886, -122.479727962334)",1.7E+13
170012416,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,01/05/2017,14:05,DAGORETTI,"ARREST, BOOKED",100 Block of 9TH ST,36.82170868,-1.27877108,"(37.775163352976286, -122.4134733313121)",1.7E+13
170012416,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,01/05/2017,14:05,DAGORETTI,"ARREST, BOOKED",100 Block of 9TH ST,36.82170868,-1.27877108,"(37.775163352976286, -122.4134733313121)",1.7E+13
170012422,ASSAULT,BATTERY,Thursday,01/05/2017,12:30,LANGATA,JUVENILE BOOKED,0 Block of VEGA ST,36.80488586,-1.351193098,"(37.78012428780563, -122.44589358121208)",1.7E+13
170012422,OTHER OFFENSES,DISRUPTS SCHOOL ACTIVITIES,Thursday,01/05/2017,12:30,LANGATA,JUVENILE BOOKED,0 Block of VEGA ST,36.80488586,-1.351193098,"(37.78012428780563, -122.44589358121208)",1.7E+13
170012422,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Thursday,01/05/2017,12:30,LANGATA,JUVENILE BOOKED,0 Block of VEGA ST,36.80488586,-1.351193098,"(37.78012428780563, -122.44589358121208)",1.7E+13
170012488,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,13:30,MAKADARA,NONE,2000 Block of MISSION ST,36.82170868,-1.297305824,"(37.76422056037451, -122.41965834371042)",1.7E+13
170012494,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,01/05/2017,10:00,EMBAKASI,NONE,600 Block of VANNESS AV,36.82170868,-1.27877108,"(37.781483252353745, -122.4206913866642)",1.7E+13
170012494,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,01/05/2017,10:00,EMBAKASI,NONE,600 Block of VANNESS AV,36.82170868,-1.27877108,"(37.781483252353745, -122.4206913866642)",1.7E+13
170012507,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,01/05/2017,13:50,MAKADARA,NONE,1000 Block of POTRERO AV,36.82170868,-1.297305824,"(37.75648641093089, -122.40653911514814)",1.7E+13
170012513,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,13:05,LANGATA,NONE,100 Block of TWINPEAKS BL,36.80488586,-1.351193098,"(37.759768176323774, -122.44718684500612)",1.7E+13
170012535,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,01/03/2017,08:00,MAKADARA,NONE,3100 Block of 21ST ST,36.82170868,-1.297305824,"(37.757079019050366, -122.41726052058742)",1.7E+13
170012563,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,01/05/2017,13:45,MATHARE,NONE,700 Block of PORTOLA DR,36.82170868,-1.275338705,"(37.74422091624239, -122.45372575443514)",1.7E+13
170012579,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,01/05/2017,10:00,ROYSAMBU,NONE,1800 Block of 19TH AV,36.86496735,-1.222822808,"(37.75329814587436, -122.47622381197344)",1.7E+13
170012585,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,01/05/2017,14:20,DAGORETTI,NONE,0 Block of THE EMBARCADEROSOUTH ST,36.82170868,-1.27877108,"(37.783310406701474, -122.3883798739193)",1.7E+13
170012591,RECOVERED VEHICLE,"VEHICLE, RECOVERED, AUTO",Thursday,01/05/2017,14:14,DAGORETTI,"ARREST, BOOKED",800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170012610,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Thursday,01/05/2017,15:12,KAMUKUNJI,"ARREST, BOOKED",0 Block of WESTBROOK CT,36.82170868,-1.275338705,"(37.735038506186434, -122.38242528605547)",1.7E+13
170012610,WARRANTS,ENROUTE TO U.S. MARSHALL,Thursday,01/05/2017,15:12,KAMUKUNJI,"ARREST, BOOKED",0 Block of WESTBROOK CT,36.82170868,-1.275338705,"(37.735038506186434, -122.38242528605547)",1.7E+13
170012626,NON-CRIMINAL,"AIDED CASE, DOG BITE",Thursday,01/05/2017,14:48,KIBRA,NONE,100 Block of GOLDEN GATE AV,36.82170868,-1.27877108,"(37.78191196282981, -122.41304797207766)",1.7E+13
170012632,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,01/05/2017,13:44,ROYSAMBU,NONE,700 Block of IRVING ST,36.86496735,-1.222822808,"(37.764114780327, -122.46579180072054)",1.7E+13
170012648,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,01/05/2017,14:46,ROYSAMBU,NONE,200 Block of BROAD ST,36.86496735,-1.222822808,"(37.71321583702235, -122.46083125268102)",1.7E+13
170012745,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,12:00,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170012858,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,01/05/2017,16:03,MAKADARA,NONE,500 Block of DOLORES ST,36.82170868,-1.297305824,"(37.759419804663, -122.4260365665262)",1.7E+13
170012870,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/05/2017,16:15,LANGATA,NONE,0 Block of TWINPEAKS BL,36.80488586,-1.351193098,"(37.75973480902721, -122.44705501325508)",1.7E+13
170012886,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,01/05/2017,16:28,MAKADARA,"ARREST, BOOKED",23RD ST / FOLSOM ST,36.82170868,-1.297305824,"(37.75409868820675, -122.41423384903845)",1.7E+13
170012905,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/05/2017,13:00,LANGATA,NONE,100 Block of JOHNFKENNEDY DR,36.80488586,-1.351193098,"(37.771133235443244, -122.45750758354083)",1.7E+13
170012911,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Thursday,01/05/2017,16:00,ROYSAMBU,NONE,3200 Block of 20TH AV,36.86496735,-1.222822808,"(37.72852806274646, -122.47564746078615)",1.7E+13
170012911,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Thursday,01/05/2017,16:00,ROYSAMBU,NONE,3200 Block of 20TH AV,36.86496735,-1.222822808,"(37.72852806274646, -122.47564746078615)",1.7E+13
170012927,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,12:30,EMBAKASI,NONE,200 Block of LAGUNA ST,36.82170868,-1.27877108,"(37.773430534981074, -122.42572270457529)",1.7E+13
170012933,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,01/03/2017,22:00,MATHARE,NONE,TIOGA AV / RUTLAND ST,36.82170868,-1.275338705,"(37.71659184693586, -122.4056085865301)",1.7E+13
170012949,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/04/2017,21:00,DAGORETTI,NONE,8TH ST / MISSION ST,36.82170868,-1.27877108,"(37.777456661180715, -122.41316085096972)",1.7E+13
170012955,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/05/2017,14:30,STAREHE,NONE,JOHNFKENNEDY DR / 8TH AV,36.70463562,-1.282889924,"(37.77089178488482, -122.48980474786174)",1.7E+13
170012961,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,01/05/2017,16:40,MAKADARA,"ARREST, BOOKED",1000 Block of FLORIDA ST,36.82170868,-1.297305824,"(37.75513000341966, -122.4102261868945)",1.7E+13
170013038,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,01/02/2017,10:00,KAMUKUNJI,NONE,1500 Block of SHAFTER AV,36.82170868,-1.275338705,"(37.73056369257122, -122.38976898495132)",1.7E+13
170013044,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,01/05/2017,16:10,WESTLANDS,NONE,2700 Block of TAYLOR ST,36.82170868,-1.27877108,"(37.8077624944954, -122.41564282577595)",1.7E+13
170013044,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/05/2017,16:10,WESTLANDS,NONE,2700 Block of TAYLOR ST,36.82170868,-1.27877108,"(37.8077624944954, -122.41564282577595)",1.7E+13
170013050,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/05/2017,16:00,DAGORETTI,NONE,100 Block of 6TH ST,36.82170868,-1.27877108,"(37.780700831877795, -122.40846655617293)",1.7E+13
170013066,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/04/2017,15:00,MAKADARA,NONE,FOLSOM ST / 18TH ST,36.82170868,-1.297305824,"(37.762099002068105, -122.41500053678577)",1.7E+13
